# URI 2026 Linear Actuator Experiment
# Mode: Tracking
# Controller: SlidingMode
# Sine: 1.0 in amplitude, 40.0s period
# Ts: 0.001s  Duration: 20.0s
# t	e	x	xd	u	dt
14.8570	122.6354	3097.0000	2974.3646	-0.4868	0.001000
14.8580	123.0821	3097.0000	2973.9179	-0.4935	0.001000
14.8590	123.5289	3097.0000	2973.4711	-0.5002	0.001000
14.8600	122.9758	3096.0000	2973.0242	-0.4939	0.001000
14.8610	123.4228	3096.0000	2972.5772	-0.5006	0.001000
14.8620	122.8697	3095.0000	2972.1303	-0.4941	0.001000
14.8630	123.3168	3095.0000	2971.6832	-0.5007	0.001000
14.8640	122.7640	3094.0000	2971.2360	-0.4942	0.001000
14.8650	123.2112	3094.0000	2970.7888	-0.5007	0.001000
14.8660	123.6585	3094.0000	2970.3415	-0.5074	0.001000
14.8670	123.1059	3093.0000	2969.8941	-0.5010	0.001000
14.8680	123.5534	3093.0000	2969.4466	-0.5076	0.001000
14.8690	123.0009	3092.0000	2968.9991	-0.5012	0.001000
14.8700	123.4484	3092.0000	2968.5516	-0.5077	0.001000
14.8710	122.8961	3091.0000	2968.1039	-0.5012	0.001000
14.8720	123.3439	3091.0000	2967.6561	-0.4949	0.001000
14.8730	122.7917	3090.0000	2967.2083	-0.4883	0.001000
14.8740	123.2396	3090.0000	2966.7604	-0.4817	0.001000
14.8750	123.6875	3090.0000	2966.3125	-0.4885	0.001000
14.8760	123.1356	3089.0000	2965.8644	-0.4818	0.001000
14.8770	123.5837	3089.0000	2965.4163	-0.4886	0.001000
14.8780	123.0318	3088.0000	2964.9682	-0.4819	0.001000
14.8790	123.4801	3088.0000	2964.5199	-0.4885	0.001000
14.8800	123.9285	3088.0000	2964.0715	-0.4953	0.001000
14.8810	123.3769	3087.0000	2963.6231	-0.4888	0.001000
14.8820	123.8254	3087.0000	2963.1746	-0.4955	0.001000
14.8830	123.2739	3086.0000	2962.7261	-0.4890	0.001000
14.8840	123.7225	3086.0000	2962.2775	-0.4956	0.001000
14.8850	123.1712	3085.0000	2961.8288	-0.4890	0.001000
14.8860	123.6199	3085.0000	2961.3801	-0.4955	0.001000
14.8870	124.0688	3085.0000	2960.9312	-0.5022	0.001000
14.8880	123.5177	3084.0000	2960.4823	-0.4958	0.001000
14.8890	123.9667	3084.0000	2960.0333	-0.5024	0.001000
14.8900	123.4158	3083.0000	2959.5842	-0.4960	0.001000
14.8910	123.8649	3083.0000	2959.1351	-0.5025	0.001000
14.8920	123.3141	3082.0000	2958.6859	-0.4960	0.001000
14.8930	123.7634	3082.0000	2958.2366	-0.4896	0.001000
14.8940	124.2128	3082.0000	2957.7872	-0.4963	0.001000
14.8950	123.6622	3081.0000	2957.3378	-0.4898	0.001000
14.8960	124.1117	3081.0000	2956.8883	-0.4965	0.001000
14.8970	123.5612	3080.0000	2956.4388	-0.4899	0.001000
14.8980	124.0109	3080.0000	2955.9891	-0.4965	0.001000
14.8990	123.4606	3079.0000	2955.5394	-0.4899	0.001000
14.9000	123.9104	3079.0000	2955.0896	-0.4835	0.001000
14.9010	123.3602	3078.0000	2954.6398	-0.4766	0.001000
14.9020	123.8102	3078.0000	2954.1898	-0.4699	0.001000
14.9030	124.2602	3078.0000	2953.7398	-0.4768	0.001000
14.9040	123.7102	3077.0000	2953.2898	-0.4700	0.001000
14.9050	124.1604	3077.0000	2952.8396	-0.4769	0.001000
14.9060	124.6106	3077.0000	2952.3894	-0.4838	0.001000
14.9070	124.0610	3076.0000	2951.9390	-0.4904	0.001000
14.9080	124.5113	3076.0000	2951.4887	-0.4971	0.001000
14.9090	123.9618	3075.0000	2951.0382	-0.4906	0.001000
14.9100	124.4123	3075.0000	2950.5877	-0.4973	0.001000
14.9110	123.8629	3074.0000	2950.1371	-0.4907	0.001000
14.9120	124.3136	3074.0000	2949.6864	-0.4973	0.001000
14.9130	123.7642	3073.0000	2949.2358	-0.4908	0.001000
14.9140	124.2151	3073.0000	2948.7849	-0.4972	0.001000
14.9150	124.6660	3073.0000	2948.3340	-0.5039	0.001000
14.9160	124.1169	3072.0000	2947.8831	-0.4975	0.001000
14.9170	124.5679	3072.0000	2947.4321	-0.5041	0.001000
14.9180	124.0191	3071.0000	2946.9809	-0.4977	0.001000
14.9190	124.4702	3071.0000	2946.5298	-0.5042	0.001000
14.9200	123.9215	3070.0000	2946.0785	-0.4977	0.001000
14.9210	124.3728	3070.0000	2945.6272	-0.4914	0.001000
14.9220	124.8241	3070.0000	2945.1759	-0.4981	0.001000
14.9230	124.2756	3069.0000	2944.7244	-0.4916	0.001000
14.9240	124.7272	3069.0000	2944.2728	-0.4982	0.001000
14.9250	124.1788	3068.0000	2943.8212	-0.4917	0.001000
14.9260	124.6305	3068.0000	2943.3695	-0.4983	0.001000
14.9270	124.0822	3067.0000	2942.9178	-0.4917	0.001000
14.9280	124.5340	3067.0000	2942.4660	-0.4982	0.001000
14.9290	124.9860	3067.0000	2942.0140	-0.5048	0.001000
14.9300	124.4379	3066.0000	2941.5621	-0.4985	0.001000
14.9310	124.8900	3066.0000	2941.1100	-0.5050	0.001000
14.9320	124.3421	3065.0000	2940.6579	-0.4986	0.001000
14.9330	124.7943	3065.0000	2940.2057	-0.5051	0.001000
14.9340	125.2465	3065.0000	2939.7535	-0.5117	0.001000
14.9350	124.6989	3064.0000	2939.3011	-0.5055	0.001000
14.9360	125.1513	3064.0000	2938.8487	-0.5120	0.001000
14.9370	124.6038	3063.0000	2938.3962	-0.5057	0.001000
14.9380	125.0563	3063.0000	2937.9437	-0.5121	0.001000
14.9390	124.5090	3062.0000	2937.4910	-0.5058	0.001000
14.9400	124.9616	3062.0000	2937.0384	-0.4995	0.001000
14.9410	124.4144	3061.0000	2936.5856	-0.4929	0.001000
14.9420	124.8672	3061.0000	2936.1328	-0.4864	0.001000
14.9430	125.3201	3061.0000	2935.6799	-0.4932	0.001000
14.9440	124.7731	3060.0000	2935.2269	-0.4866	0.001000
14.9450	125.2262	3060.0000	2934.7738	-0.4933	0.001000
14.9460	124.6793	3059.0000	2934.3207	-0.4866	0.001000
14.9470	125.1326	3059.0000	2933.8674	-0.4933	0.001000
14.9480	124.5858	3058.0000	2933.4142	-0.4866	0.001000
14.9490	125.0392	3058.0000	2932.9608	-0.4932	0.001000
14.9500	125.4926	3058.0000	2932.5074	-0.4999	0.001000
14.9510	124.9461	3057.0000	2932.0539	-0.4934	0.001000
14.9520	125.3996	3057.0000	2931.6004	-0.5001	0.001000
14.9530	124.8533	3056.0000	2931.1467	-0.4936	0.001000
14.9540	125.3070	3056.0000	2930.6930	-0.5001	0.001000
14.9550	124.7608	3055.0000	2930.2392	-0.4936	0.001000
14.9560	125.2147	3055.0000	2929.7853	-0.5001	0.001000
14.9570	124.6686	3054.0000	2929.3314	-0.4935	0.001000
14.9580	125.1226	3054.0000	2928.8774	-0.4871	0.001000
14.9590	125.5766	3054.0000	2928.4234	-0.4938	0.001000
14.9600	125.0308	3053.0000	2927.9692	-0.4873	0.001000
14.9610	125.4850	3053.0000	2927.5150	-0.4940	0.001000
14.9620	124.9393	3052.0000	2927.0607	-0.4873	0.001000
14.9630	125.3937	3052.0000	2926.6063	-0.4940	0.001000
14.9640	124.8481	3051.0000	2926.1519	-0.4873	0.001000
14.9650	125.3026	3051.0000	2925.6974	-0.4939	0.001000
14.9660	125.7571	3051.0000	2925.2429	-0.5006	0.001000
14.9670	125.2118	3050.0000	2924.7882	-0.4942	0.001000
14.9680	125.6665	3050.0000	2924.3335	-0.5008	0.001000
14.9690	125.1214	3049.0000	2923.8786	-0.4943	0.001000
14.9700	125.5762	3049.0000	2923.4238	-0.5009	0.001000
14.9710	126.0311	3049.0000	2922.9689	-0.5075	0.001000
14.9720	125.4862	3048.0000	2922.5138	-0.5012	0.001000
14.9730	125.9413	3048.0000	2922.0587	-0.5078	0.001000
14.9740	125.3964	3047.0000	2921.6036	-0.5015	0.001000
14.9750	125.8516	3047.0000	2921.1484	-0.5080	0.001000
14.9760	125.3069	3046.0000	2920.6931	-0.5015	0.001000
14.9770	125.7623	3046.0000	2920.2377	-0.5079	0.001000
14.9780	125.2177	3045.0000	2919.7823	-0.5015	0.001000
14.9790	125.6733	3045.0000	2919.3267	-0.4952	0.001000
14.9800	126.1289	3045.0000	2918.8711	-0.5018	0.001000
14.9810	125.5845	3044.0000	2918.4155	-0.4954	0.001000
14.9820	126.0402	3044.0000	2917.9598	-0.5020	0.001000
14.9830	125.4960	3043.0000	2917.5040	-0.4955	0.001000
14.9840	125.9519	3043.0000	2917.0481	-0.5020	0.001000
14.9850	125.4078	3042.0000	2916.5922	-0.4955	0.001000
14.9860	125.8638	3042.0000	2916.1362	-0.5020	0.001000
14.9870	126.3199	3042.0000	2915.6801	-0.5086	0.001000
14.9880	125.7761	3041.0000	2915.2239	-0.5023	0.001000
14.9890	126.2323	3041.0000	2914.7677	-0.5088	0.001000
14.9900	125.6887	3040.0000	2914.3113	-0.5024	0.001000
14.9910	126.1451	3040.0000	2913.8549	-0.5089	0.001000
14.9920	125.6015	3039.0000	2913.3985	-0.5025	0.001000
14.9930	126.0580	3039.0000	2912.9420	-0.4962	0.001000
14.9940	125.5146	3038.0000	2912.4854	-0.4896	0.001000
14.9950	125.9713	3038.0000	2912.0287	-0.4830	0.001000
14.9960	126.4280	3038.0000	2911.5720	-0.4898	0.001000
14.9970	125.8848	3037.0000	2911.1152	-0.4832	0.001000
14.9980	126.3417	3037.0000	2910.6583	-0.4899	0.001000
14.9990	125.7986	3036.0000	2910.2014	-0.4832	0.001000
15.0000	126.2557	3036.0000	2909.7443	-0.4899	0.001000
15.0010	125.7128	3035.0000	2909.2872	-0.4832	0.001000
15.0020	126.1700	3035.0000	2908.8300	-0.4898	0.001000
15.0030	125.6272	3034.0000	2908.3728	-0.4831	0.001000
15.0040	126.0845	3034.0000	2907.9155	-0.4897	0.001000
15.0050	126.5419	3034.0000	2907.4581	-0.4964	0.001000
15.0060	125.9994	3033.0000	2907.0006	-0.4899	0.001000
15.0070	126.4569	3033.0000	2906.5431	-0.4966	0.001000
15.0080	125.9145	3032.0000	2906.0855	-0.4901	0.001000
15.0090	126.3722	3032.0000	2905.6278	-0.4967	0.001000
15.0100	125.8299	3031.0000	2905.1701	-0.4901	0.001000
15.0110	126.2877	3031.0000	2904.7123	-0.4967	0.001000
15.0120	126.7456	3031.0000	2904.2544	-0.5033	0.001000
15.0130	126.2036	3030.0000	2903.7964	-0.4970	0.001000
15.0140	126.6616	3030.0000	2903.3384	-0.5036	0.001000
15.0150	126.1197	3029.0000	2902.8803	-0.4971	0.001000
15.0160	126.5778	3029.0000	2902.4222	-0.5037	0.001000
15.0170	127.0361	3029.0000	2901.9639	-0.5103	0.001000
15.0180	126.4944	3028.0000	2901.5056	-0.5041	0.001000
15.0190	126.9528	3028.0000	2901.0472	-0.5106	0.001000
15.0200	126.4113	3027.0000	2900.5887	-0.5043	0.001000
15.0210	126.8698	3027.0000	2900.1302	-0.5108	0.001000
15.0220	126.3284	3026.0000	2899.6716	-0.5044	0.001000
15.0230	126.7871	3026.0000	2899.2129	-0.5108	0.001000
15.0240	126.2458	3025.0000	2898.7542	-0.5044	0.001000
15.0250	126.7047	3025.0000	2898.2953	-0.4981	0.001000
15.0260	127.1635	3025.0000	2897.8365	-0.5047	0.001000
15.0270	126.6225	3024.0000	2897.3775	-0.4983	0.001000
15.0280	127.0815	3024.0000	2896.9185	-0.5049	0.001000
15.0290	126.5406	3023.0000	2896.4594	-0.4985	0.001000
15.0300	126.9998	3023.0000	2896.0002	-0.5050	0.001000
15.0310	126.4591	3022.0000	2895.5409	-0.4985	0.001000
15.0320	126.9184	3022.0000	2895.0816	-0.5049	0.001000
15.0330	127.3777	3022.0000	2894.6223	-0.5115	0.001000
15.0340	126.8372	3021.0000	2894.1628	-0.5052	0.001000
15.0350	127.2967	3021.0000	2893.7033	-0.5117	0.001000
15.0360	126.7564	3020.0000	2893.2436	-0.5054	0.001000
15.0370	127.2160	3020.0000	2892.7840	-0.5118	0.001000
15.0380	126.6758	3019.0000	2892.3242	-0.5055	0.001000
15.0390	127.1356	3019.0000	2891.8644	-0.5118	0.001000
15.0400	126.5955	3018.0000	2891.4045	-0.5054	0.001000
15.0410	127.0554	3018.0000	2890.9446	-0.4991	0.001000
15.0420	127.5155	3018.0000	2890.4845	-0.5058	0.001000
15.0430	126.9756	3017.0000	2890.0244	-0.4994	0.001000
15.0440	127.4358	3017.0000	2889.5642	-0.5059	0.001000
15.0450	126.8960	3016.0000	2889.1040	-0.4995	0.001000
15.0460	127.3563	3016.0000	2888.6437	-0.5060	0.001000
15.0470	126.8167	3015.0000	2888.1833	-0.4995	0.001000
15.0480	127.2772	3015.0000	2887.7228	-0.5059	0.001000
15.0490	126.7377	3014.0000	2887.2623	-0.4994	0.001000
15.0500	127.1982	3014.0000	2886.8018	-0.4931	0.001000
15.0510	127.6589	3014.0000	2886.3411	-0.4998	0.001000
15.0520	127.1197	3013.0000	2885.8803	-0.4933	0.001000
15.0530	127.5805	3013.0000	2885.4195	-0.4999	0.001000
15.0540	127.0414	3012.0000	2884.9586	-0.4934	0.001000
15.0550	127.5024	3012.0000	2884.4976	-0.5000	0.001000
15.0560	126.9634	3011.0000	2884.0366	-0.4934	0.001000
15.0570	127.4245	3011.0000	2883.5755	-0.4999	0.001000
15.0580	126.8857	3010.0000	2883.1143	-0.4934	0.001000
15.0590	127.3469	3010.0000	2882.6531	-0.4998	0.001000
15.0600	127.8082	3010.0000	2882.1918	-0.5065	0.001000
15.0610	127.2696	3009.0000	2881.7304	-0.5001	0.001000
15.0620	127.7311	3009.0000	2881.2689	-0.5067	0.001000
15.0630	127.1926	3008.0000	2880.8074	-0.5002	0.001000
15.0640	127.6542	3008.0000	2880.3458	-0.5067	0.001000
15.0650	127.1158	3007.0000	2879.8842	-0.5003	0.001000
15.0660	127.5776	3007.0000	2879.4224	-0.5067	0.001000
15.0670	128.0394	3007.0000	2878.9606	-0.5133	0.001000
15.0680	127.5013	3006.0000	2878.4987	-0.5071	0.001000
15.0690	127.9632	3006.0000	2878.0368	-0.5135	0.001000
15.0700	127.4253	3005.0000	2877.5747	-0.5073	0.001000
15.0710	127.8873	3005.0000	2877.1127	-0.5137	0.001000
15.0720	128.3495	3005.0000	2876.6505	-0.5202	0.001000
15.0730	127.8117	3004.0000	2876.1883	-0.5141	0.001000
15.0740	128.2740	3004.0000	2875.7260	-0.5205	0.001000
15.0750	127.7364	3003.0000	2875.2636	-0.5143	0.001000
15.0760	128.1989	3003.0000	2874.8011	-0.5207	0.001000
15.0770	127.6614	3002.0000	2874.3386	-0.5145	0.001000
15.0780	128.1240	3002.0000	2873.8760	-0.5084	0.001000
15.0790	127.5867	3001.0000	2873.4133	-0.5019	0.001000
15.0800	128.0494	3001.0000	2872.9506	-0.4956	0.001000
15.0810	128.5122	3001.0000	2872.4878	-0.5022	0.001000
15.0820	127.9751	3000.0000	2872.0249	-0.4958	0.001000
15.0830	128.4380	3000.0000	2871.5620	-0.5024	0.001000
15.0840	127.9010	2999.0000	2871.0990	-0.4959	0.001000
15.0850	128.3641	2999.0000	2870.6359	-0.5024	0.001000
15.0860	127.8273	2998.0000	2870.1727	-0.4959	0.001000
15.0870	128.2905	2998.0000	2869.7095	-0.5024	0.001000
15.0880	127.7538	2997.0000	2869.2462	-0.4959	0.001000
15.0890	128.2172	2997.0000	2868.7828	-0.5023	0.001000
15.0900	128.6807	2997.0000	2868.3193	-0.5089	0.001000
15.0910	128.1441	2996.0000	2867.8559	-0.5026	0.001000
15.0920	128.6077	2996.0000	2867.3923	-0.5091	0.001000
15.0930	128.0714	2995.0000	2866.9286	-0.5027	0.001000
15.0940	128.5351	2995.0000	2866.4649	-0.5092	0.001000
15.0950	127.9989	2994.0000	2866.0011	-0.5028	0.001000
15.0960	128.4628	2994.0000	2865.5372	-0.5092	0.001000
15.0970	127.9267	2993.0000	2865.0733	-0.5028	0.001000
15.0980	128.3907	2993.0000	2864.6093	-0.5091	0.001000
15.0990	128.8548	2993.0000	2864.1452	-0.5156	0.001000
15.1000	128.3189	2992.0000	2863.6811	-0.5094	0.001000
15.1010	128.7832	2992.0000	2863.2168	-0.5159	0.001000
15.1020	128.2475	2991.0000	2862.7525	-0.5096	0.001000
15.1030	128.7118	2991.0000	2862.2882	-0.5160	0.001000
15.1040	128.1762	2990.0000	2861.8238	-0.5097	0.001000
15.1050	128.6408	2990.0000	2861.3592	-0.5160	0.001000
15.1060	128.1053	2989.0000	2860.8947	-0.5097	0.001000
15.1070	128.5699	2989.0000	2860.4301	-0.5035	0.001000
15.1080	129.0347	2989.0000	2859.9653	-0.5100	0.001000
15.1090	128.4995	2988.0000	2859.5005	-0.5037	0.001000
15.1100	128.9643	2988.0000	2859.0357	-0.5102	0.001000
15.1110	128.4292	2987.0000	2858.5708	-0.5038	0.001000
15.1120	128.8942	2987.0000	2858.1058	-0.5103	0.001000
15.1130	128.3593	2986.0000	2857.6407	-0.5039	0.001000
15.1140	128.8245	2986.0000	2857.1755	-0.5103	0.001000
15.1150	128.2897	2985.0000	2856.7103	-0.5038	0.001000
15.1160	128.7550	2985.0000	2856.2450	-0.5101	0.001000
15.1170	129.2203	2985.0000	2855.7797	-0.5167	0.001000
15.1180	128.6857	2984.0000	2855.3143	-0.5105	0.001000
15.1190	129.1512	2984.0000	2854.8488	-0.5169	0.001000
15.1200	128.6167	2983.0000	2854.3833	-0.5106	0.001000
15.1210	129.0824	2983.0000	2853.9176	-0.5170	0.001000
15.1220	128.5481	2982.0000	2853.4519	-0.5107	0.001000
15.1230	129.0138	2982.0000	2852.9862	-0.5170	0.001000
15.1240	128.4797	2981.0000	2852.5203	-0.5107	0.001000
15.1250	128.9456	2981.0000	2852.0544	-0.5045	0.001000
15.1260	129.4116	2981.0000	2851.5884	-0.5111	0.001000
15.1270	128.8776	2980.0000	2851.1224	-0.5048	0.001000
15.1280	129.3437	2980.0000	2850.6563	-0.5112	0.001000
15.1290	128.8099	2979.0000	2850.1901	-0.5049	0.001000
15.1300	129.2762	2979.0000	2849.7238	-0.5113	0.001000
15.1310	128.7425	2978.0000	2849.2575	-0.5049	0.001000
15.1320	129.2090	2978.0000	2848.7910	-0.5113	0.001000
15.1330	128.6754	2977.0000	2848.3246	-0.5049	0.001000
15.1340	129.1419	2977.0000	2847.8581	-0.5112	0.001000
15.1350	129.6086	2977.0000	2847.3914	-0.5177	0.001000
15.1360	129.0753	2976.0000	2846.9247	-0.5115	0.001000
15.1370	129.5420	2976.0000	2846.4580	-0.5180	0.001000
15.1380	129.0089	2975.0000	2845.9911	-0.5117	0.001000
15.1390	129.4758	2975.0000	2845.5242	-0.5181	0.001000
15.1400	128.9427	2974.0000	2845.0573	-0.5118	0.001000
15.1410	129.4098	2974.0000	2844.5902	-0.5181	0.001000
15.1420	128.8769	2973.0000	2844.1231	-0.5118	0.001000
15.1430	129.3440	2973.0000	2843.6560	-0.5056	0.001000
15.1440	129.8113	2973.0000	2843.1887	-0.5122	0.001000
15.1450	129.2786	2972.0000	2842.7214	-0.5059	0.001000
15.1460	129.7460	2972.0000	2842.2540	-0.5124	0.001000
15.1470	129.2135	2971.0000	2841.7865	-0.5060	0.001000
15.1480	129.6810	2971.0000	2841.3190	-0.5124	0.001000
15.1490	129.1486	2970.0000	2840.8514	-0.5061	0.001000
15.1500	129.6162	2970.0000	2840.3838	-0.5124	0.001000
